[Epoch 0] lr=[{'lr_backbone': 2e-05}, {'lr_points': 2e-05}, {'lr_query_updater': 0.0002}, {'lr': 0.0002}] 
[Epoch=0, Iter=6300/6512] loss = 2.6939 (3.1274); frame0_box_l1_loss = 0.0110 (0.0121); frame0_box_giou_loss = 0.1165 (0.1262); frame0_label_focal_loss = 0.0187 (0.0350); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0149 (0.0156); frame1_box_giou_loss = 0.1426 (0.1463); frame1_label_focal_loss = 0.0290 (0.0403); frame1_bio_motion_loss = 0.0012 (0.0011); 
[Epoch=0, Iter=6400/6512] loss = 2.6259 (3.1196); frame0_box_l1_loss = 0.0111 (0.0121); frame0_box_giou_loss = 0.1132 (0.1260); frame0_label_focal_loss = 0.0178 (0.0348); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0145 (0.0156); frame1_box_giou_loss = 0.1367 (0.1462); frame1_label_focal_loss = 0.0259 (0.0400); frame1_bio_motion_loss = 0.0010 (0.0011); 
[Epoch=0, Iter=6500/6512] loss = 2.5993 (3.1116); frame0_box_l1_loss = 0.0109 (0.0121); frame0_box_giou_loss = 0.1155 (0.1258); frame0_label_focal_loss = 0.0201 (0.0345); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0132 (0.0156); frame1_box_giou_loss = 0.1308 (0.1459); frame1_label_focal_loss = 0.0258 (0.0398); frame1_bio_motion_loss = 0.0006 (0.0011); 
[Epoch: 0, Total Time: 63min] loss = 2.5872 (3.1102); frame0_box_l1_loss = 0.0109 (0.0121); frame0_box_giou_loss = 0.1152 (0.1258); frame0_label_focal_loss = 0.0207 (0.0345); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0129 (0.0156); frame1_box_giou_loss = 0.1305 (0.1459); frame1_label_focal_loss = 0.0262 (0.0398); frame1_bio_motion_loss = 0.0006 (0.0011); 
[Epoch 1] lr=[{'lr_backbone': 2e-05}, {'lr_points': 2e-05}, {'lr_query_updater': 0.0002}, {'lr': 0.0002}] 
[Epoch=1, Iter=0/6512] loss = 2.8825 (2.8825); frame0_box_l1_loss = 0.0084 (0.0084); frame0_box_giou_loss = 0.1108 (0.1108); frame0_label_focal_loss = 0.0191 (0.0191); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0159 (0.0159); frame1_box_giou_loss = 0.1471 (0.1471); frame1_label_focal_loss = 0.0596 (0.0596); frame1_bio_motion_loss = 0.0010 (0.0010); 
[Epoch=1, Iter=100/6512] loss = 2.5639 (2.5670); frame0_box_l1_loss = 0.0099 (0.0099); frame0_box_giou_loss = 0.1157 (0.1156); frame0_label_focal_loss = 0.0165 (0.0165); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0127 (0.0128); frame1_box_giou_loss = 0.1352 (0.1353); frame1_label_focal_loss = 0.0240 (0.0243); frame1_bio_motion_loss = 0.0011 (0.0011); 
[Epoch=1, Iter=200/6512] loss = 2.5160 (2.5416); frame0_box_l1_loss = 0.0105 (0.0102); frame0_box_giou_loss = 0.1165 (0.1160); frame0_label_focal_loss = 0.0180 (0.0172); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0120 (0.0124); frame1_box_giou_loss = 0.1277 (0.1315); frame1_label_focal_loss = 0.0213 (0.0228); frame1_bio_motion_loss = 0.0005 (0.0008); 
[Epoch=1, Iter=300/6512] loss = 2.5833 (2.5555); frame0_box_l1_loss = 0.0107 (0.0104); frame0_box_giou_loss = 0.1168 (0.1163); frame0_label_focal_loss = 0.0182 (0.0176); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0133 (0.0127); frame1_box_giou_loss = 0.1309 (0.1313); frame1_label_focal_loss = 0.0250 (0.0235); frame1_bio_motion_loss = 0.0007 (0.0008); 
[Epoch=1, Iter=400/6512] loss = 2.6435 (2.5774); frame0_box_l1_loss = 0.0112 (0.0106); frame0_box_giou_loss = 0.1125 (0.1154); frame0_label_focal_loss = 0.0224 (0.0188); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0158 (0.0135); frame1_box_giou_loss = 0.1341 (0.1320); frame1_label_focal_loss = 0.0303 (0.0252); frame1_bio_motion_loss = 0.0017 (0.0010); 
[Epoch=1, Iter=500/6512] loss = 2.6995 (2.6018); frame0_box_l1_loss = 0.0120 (0.0109); frame0_box_giou_loss = 0.1250 (0.1173); frame0_label_focal_loss = 0.0215 (0.0193); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0132 (0.0134); frame1_box_giou_loss = 0.1305 (0.1317); frame1_label_focal_loss = 0.0277 (0.0257); frame1_bio_motion_loss = 0.0005 (0.0009); 
[Epoch=1, Iter=600/6512] loss = 2.3811 (2.5651); frame0_box_l1_loss = 0.0094 (0.0106); frame0_box_giou_loss = 0.1077 (0.1157); frame0_label_focal_loss = 0.0155 (0.0187); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0116 (0.0131); frame1_box_giou_loss = 0.1244 (0.1305); frame1_label_focal_loss = 0.0208 (0.0249); frame1_bio_motion_loss = 0.0006 (0.0008); 
[Epoch=1, Iter=700/6512] loss = 2.6128 (2.5719); frame0_box_l1_loss = 0.0118 (0.0108); frame0_box_giou_loss = 0.1144 (0.1155); frame0_label_focal_loss = 0.0192 (0.0188); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0145 (0.0133); frame1_box_giou_loss = 0.1345 (0.1311); frame1_label_focal_loss = 0.0259 (0.0250); frame1_bio_motion_loss = 0.0007 (0.0008); 
[Epoch=1, Iter=800/6512] loss = 2.5545 (2.5697); frame0_box_l1_loss = 0.0105 (0.0107); frame0_box_giou_loss = 0.1142 (0.1153); frame0_label_focal_loss = 0.0203 (0.0189); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0133 (0.0133); frame1_box_giou_loss = 0.1289 (0.1308); frame1_label_focal_loss = 0.0249 (0.0250); frame1_bio_motion_loss = 0.0010 (0.0008); 
[Epoch=1, Iter=900/6512] loss = 2.7735 (2.5923); frame0_box_l1_loss = 0.0121 (0.0109); frame0_box_giou_loss = 0.1223 (0.1161); frame0_label_focal_loss = 0.0221 (0.0193); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0156 (0.0135); frame1_box_giou_loss = 0.1374 (0.1315); frame1_label_focal_loss = 0.0269 (0.0252); frame1_bio_motion_loss = 0.0011 (0.0009); 
[Epoch=1, Iter=1000/6512] loss = 2.4031 (2.5734); frame0_box_l1_loss = 0.0097 (0.0108); frame0_box_giou_loss = 0.1045 (0.1150); frame0_label_focal_loss = 0.0168 (0.0190); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0129 (0.0135); frame1_box_giou_loss = 0.1231 (0.1307); frame1_label_focal_loss = 0.0254 (0.0252); frame1_bio_motion_loss = 0.0010 (0.0009); 
[Epoch=1, Iter=1100/6512] loss = 2.4480 (2.5620); frame0_box_l1_loss = 0.0100 (0.0107); frame0_box_giou_loss = 0.1068 (0.1142); frame0_label_focal_loss = 0.0163 (0.0188); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0124 (0.0134); frame1_box_giou_loss = 0.1311 (0.1307); frame1_label_focal_loss = 0.0243 (0.0252); frame1_bio_motion_loss = 0.0006 (0.0009); 
[Epoch=1, Iter=1200/6512] loss = 2.7297 (2.5760); frame0_box_l1_loss = 0.0111 (0.0107); frame0_box_giou_loss = 0.1197 (0.1147); frame0_label_focal_loss = 0.0167 (0.0186); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0155 (0.0136); frame1_box_giou_loss = 0.1488 (0.1322); frame1_label_focal_loss = 0.0264 (0.0253); frame1_bio_motion_loss = 0.0012 (0.0009); 
[Epoch=1, Iter=1300/6512] loss = 2.5924 (2.5772); frame0_box_l1_loss = 0.0109 (0.0108); frame0_box_giou_loss = 0.1136 (0.1146); frame0_label_focal_loss = 0.0201 (0.0187); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0140 (0.0136); frame1_box_giou_loss = 0.1334 (0.1323); frame1_label_focal_loss = 0.0264 (0.0254); frame1_bio_motion_loss = 0.0009 (0.0009); 
[Epoch=1, Iter=1400/6512] loss = 2.5423 (2.5748); frame0_box_l1_loss = 0.0104 (0.0107); frame0_box_giou_loss = 0.1166 (0.1147); frame0_label_focal_loss = 0.0167 (0.0186); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0130 (0.0135); frame1_box_giou_loss = 0.1299 (0.1321); frame1_label_focal_loss = 0.0273 (0.0255); frame1_bio_motion_loss = 0.0009 (0.0009); 
[Epoch=1, Iter=1500/6512] loss = 2.7528 (2.5866); frame0_box_l1_loss = 0.0113 (0.0108); frame0_box_giou_loss = 0.1189 (0.1150); frame0_label_focal_loss = 0.0204 (0.0187); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0158 (0.0137); frame1_box_giou_loss = 0.1412 (0.1327); frame1_label_focal_loss = 0.0370 (0.0263); frame1_bio_motion_loss = 0.0008 (0.0009); 
[Epoch=1, Iter=1600/6512] loss = 2.4989 (2.5811); frame0_box_l1_loss = 0.0106 (0.0107); frame0_box_giou_loss = 0.1156 (0.1150); frame0_label_focal_loss = 0.0165 (0.0186); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0118 (0.0136); frame1_box_giou_loss = 0.1261 (0.1323); frame1_label_focal_loss = 0.0257 (0.0262); frame1_bio_motion_loss = 0.0005 (0.0009); 
[Epoch=1, Iter=1700/6512] loss = 2.3823 (2.5694); frame0_box_l1_loss = 0.0106 (0.0107); frame0_box_giou_loss = 0.1096 (0.1147); frame0_label_focal_loss = 0.0158 (0.0184); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0129 (0.0135); frame1_box_giou_loss = 0.1179 (0.1315); frame1_label_focal_loss = 0.0217 (0.0260); frame1_bio_motion_loss = 0.0008 (0.0009); 
[Epoch=1, Iter=1800/6512] loss = 2.6949 (2.5764); frame0_box_l1_loss = 0.0113 (0.0108); frame0_box_giou_loss = 0.1159 (0.1148); frame0_label_focal_loss = 0.0203 (0.0185); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0144 (0.0136); frame1_box_giou_loss = 0.1409 (0.1320); frame1_label_focal_loss = 0.0285 (0.0261); frame1_bio_motion_loss = 0.0008 (0.0009); 
[Epoch=1, Iter=1900/6512] loss = 2.4360 (2.5690); frame0_box_l1_loss = 0.0105 (0.0108); frame0_box_giou_loss = 0.1117 (0.1146); frame0_label_focal_loss = 0.0166 (0.0184); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0116 (0.0135); frame1_box_giou_loss = 0.1262 (0.1317); frame1_label_focal_loss = 0.0220 (0.0259); frame1_bio_motion_loss = 0.0004 (0.0008); 
[Epoch=1, Iter=2000/6512] loss = 2.6225 (2.5717); frame0_box_l1_loss = 0.0113 (0.0108); frame0_box_giou_loss = 0.1127 (0.1145); frame0_label_focal_loss = 0.0172 (0.0184); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0149 (0.0136); frame1_box_giou_loss = 0.1350 (0.1319); frame1_label_focal_loss = 0.0277 (0.0260); frame1_bio_motion_loss = 0.0009 (0.0008); 
[Epoch=1, Iter=2100/6512] loss = 2.7037 (2.5780); frame0_box_l1_loss = 0.0110 (0.0108); frame0_box_giou_loss = 0.1139 (0.1145); frame0_label_focal_loss = 0.0169 (0.0183); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0168 (0.0137); frame1_box_giou_loss = 0.1416 (0.1323); frame1_label_focal_loss = 0.0291 (0.0261); frame1_bio_motion_loss = 0.0014 (0.0009); 
[Epoch=1, Iter=2200/6512] loss = 2.7658 (2.5865); frame0_box_l1_loss = 0.0111 (0.0108); frame0_box_giou_loss = 0.1217 (0.1148); frame0_label_focal_loss = 0.0192 (0.0183); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0146 (0.0137); frame1_box_giou_loss = 0.1525 (0.1332); frame1_label_focal_loss = 0.0289 (0.0262); frame1_bio_motion_loss = 0.0013 (0.0009); 
[Epoch=1, Iter=2300/6512] loss = 2.3918 (2.5781); frame0_box_l1_loss = 0.0096 (0.0108); frame0_box_giou_loss = 0.1108 (0.1147); frame0_label_focal_loss = 0.0147 (0.0182); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0116 (0.0137); frame1_box_giou_loss = 0.1234 (0.1328); frame1_label_focal_loss = 0.0216 (0.0260); frame1_bio_motion_loss = 0.0006 (0.0009); 
[Epoch=1, Iter=2400/6512] loss = 2.5654 (2.5775); frame0_box_l1_loss = 0.0107 (0.0108); frame0_box_giou_loss = 0.1154 (0.1147); frame0_label_focal_loss = 0.0216 (0.0183); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0137 (0.0137); frame1_box_giou_loss = 0.1345 (0.1329); frame1_label_focal_loss = 0.0266 (0.0261); frame1_bio_motion_loss = 0.0010 (0.0009); 
[Epoch=1, Iter=2500/6512] loss = 2.4609 (2.5729); frame0_box_l1_loss = 0.0100 (0.0107); frame0_box_giou_loss = 0.1138 (0.1147); frame0_label_focal_loss = 0.0176 (0.0183); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0109 (0.0135); frame1_box_giou_loss = 0.1224 (0.1325); frame1_label_focal_loss = 0.0218 (0.0259); frame1_bio_motion_loss = 0.0004 (0.0009); 
[Epoch=1, Iter=2600/6512] loss = 2.5365 (2.5715); frame0_box_l1_loss = 0.0107 (0.0107); frame0_box_giou_loss = 0.1139 (0.1146); frame0_label_focal_loss = 0.0182 (0.0183); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0130 (0.0135); frame1_box_giou_loss = 0.1353 (0.1326); frame1_label_focal_loss = 0.0239 (0.0258); frame1_bio_motion_loss = 0.0008 (0.0009); 
[Epoch=1, Iter=2700/6512] loss = 2.3999 (2.5651); frame0_box_l1_loss = 0.0095 (0.0107); frame0_box_giou_loss = 0.1078 (0.1144); frame0_label_focal_loss = 0.0149 (0.0182); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0125 (0.0135); frame1_box_giou_loss = 0.1259 (0.1323); frame1_label_focal_loss = 0.0243 (0.0258); frame1_bio_motion_loss = 0.0007 (0.0008); 
[Epoch=1, Iter=2800/6512] loss = 2.5116 (2.5632); frame0_box_l1_loss = 0.0101 (0.0107); frame0_box_giou_loss = 0.1113 (0.1143); frame0_label_focal_loss = 0.0162 (0.0181); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0127 (0.0135); frame1_box_giou_loss = 0.1268 (0.1321); frame1_label_focal_loss = 0.0284 (0.0259); frame1_bio_motion_loss = 0.0007 (0.0008); 
[Epoch=1, Iter=2900/6512] loss = 2.3846 (2.5570); frame0_box_l1_loss = 0.0092 (0.0106); frame0_box_giou_loss = 0.1083 (0.1141); frame0_label_focal_loss = 0.0128 (0.0179); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0136 (0.0135); frame1_box_giou_loss = 0.1291 (0.1320); frame1_label_focal_loss = 0.0248 (0.0258); frame1_bio_motion_loss = 0.0009 (0.0008); 
[Epoch=1, Iter=3000/6512] loss = 2.4276 (2.5527); frame0_box_l1_loss = 0.0095 (0.0106); frame0_box_giou_loss = 0.1065 (0.1138); frame0_label_focal_loss = 0.0137 (0.0178); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0136 (0.0135); frame1_box_giou_loss = 0.1297 (0.1320); frame1_label_focal_loss = 0.0244 (0.0258); frame1_bio_motion_loss = 0.0010 (0.0009); 
[Epoch=1, Iter=3100/6512] loss = 2.4217 (2.5485); frame0_box_l1_loss = 0.0092 (0.0105); frame0_box_giou_loss = 0.1088 (0.1136); frame0_label_focal_loss = 0.0167 (0.0177); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0114 (0.0134); frame1_box_giou_loss = 0.1284 (0.1318); frame1_label_focal_loss = 0.0253 (0.0258); frame1_bio_motion_loss = 0.0007 (0.0008); 
[Epoch=1, Iter=3200/6512] loss = 2.4804 (2.5464); frame0_box_l1_loss = 0.0104 (0.0105); frame0_box_giou_loss = 0.1138 (0.1136); frame0_label_focal_loss = 0.0155 (0.0177); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0135 (0.0134); frame1_box_giou_loss = 0.1302 (0.1318); frame1_label_focal_loss = 0.0238 (0.0257); frame1_bio_motion_loss = 0.0005 (0.0008); 
[Epoch=1, Iter=3300/6512] loss = 2.6175 (2.5485); frame0_box_l1_loss = 0.0115 (0.0105); frame0_box_giou_loss = 0.1223 (0.1139); frame0_label_focal_loss = 0.0162 (0.0176); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0144 (0.0134); frame1_box_giou_loss = 0.1309 (0.1318); frame1_label_focal_loss = 0.0260 (0.0257); frame1_bio_motion_loss = 0.0012 (0.0008); 
[Epoch=1, Iter=3400/6512] loss = 2.4951 (2.5470); frame0_box_l1_loss = 0.0107 (0.0106); frame0_box_giou_loss = 0.1144 (0.1139); frame0_label_focal_loss = 0.0127 (0.0175); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0139 (0.0134); frame1_box_giou_loss = 0.1310 (0.1317); frame1_label_focal_loss = 0.0262 (0.0257); frame1_bio_motion_loss = 0.0010 (0.0008); 
[Epoch=1, Iter=3500/6512] loss = 2.3496 (2.5413); frame0_box_l1_loss = 0.0101 (0.0105); frame0_box_giou_loss = 0.1053 (0.1137); frame0_label_focal_loss = 0.0102 (0.0173); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0138 (0.0135); frame1_box_giou_loss = 0.1258 (0.1316); frame1_label_focal_loss = 0.0231 (0.0256); frame1_bio_motion_loss = 0.0012 (0.0009); 
[Epoch=1, Iter=3600/6512] loss = 2.5919 (2.5427); frame0_box_l1_loss = 0.0107 (0.0105); frame0_box_giou_loss = 0.1178 (0.1138); frame0_label_focal_loss = 0.0170 (0.0173); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0132 (0.0134); frame1_box_giou_loss = 0.1368 (0.1317); frame1_label_focal_loss = 0.0285 (0.0257); frame1_bio_motion_loss = 0.0009 (0.0009); 
[Epoch=1, Iter=3700/6512] loss = 2.7316 (2.5478); frame0_box_l1_loss = 0.0114 (0.0106); frame0_box_giou_loss = 0.1197 (0.1139); frame0_label_focal_loss = 0.0215 (0.0174); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0159 (0.0135); frame1_box_giou_loss = 0.1448 (0.1321); frame1_label_focal_loss = 0.0275 (0.0258); frame1_bio_motion_loss = 0.0020 (0.0009); 
[Epoch=1, Iter=3800/6512] loss = 2.4761 (2.5459); frame0_box_l1_loss = 0.0106 (0.0106); frame0_box_giou_loss = 0.1154 (0.1140); frame0_label_focal_loss = 0.0189 (0.0174); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0118 (0.0135); frame1_box_giou_loss = 0.1220 (0.1318); frame1_label_focal_loss = 0.0245 (0.0257); frame1_bio_motion_loss = 0.0004 (0.0009); 
[Epoch=1, Iter=3900/6512] loss = 2.4536 (2.5436); frame0_box_l1_loss = 0.0105 (0.0106); frame0_box_giou_loss = 0.1105 (0.1139); frame0_label_focal_loss = 0.0150 (0.0173); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0120 (0.0134); frame1_box_giou_loss = 0.1241 (0.1316); frame1_label_focal_loss = 0.0254 (0.0257); frame1_bio_motion_loss = 0.0007 (0.0009); 
[Epoch=1, Iter=4000/6512] loss = 2.3089 (2.5377); frame0_box_l1_loss = 0.0094 (0.0105); frame0_box_giou_loss = 0.1104 (0.1138); frame0_label_focal_loss = 0.0148 (0.0173); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0103 (0.0134); frame1_box_giou_loss = 0.1186 (0.1313); frame1_label_focal_loss = 0.0197 (0.0256); frame1_bio_motion_loss = 0.0006 (0.0009); 
[Epoch=1, Iter=4100/6512] loss = 2.4545 (2.5357); frame0_box_l1_loss = 0.0100 (0.0105); frame0_box_giou_loss = 0.1164 (0.1139); frame0_label_focal_loss = 0.0135 (0.0172); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0117 (0.0133); frame1_box_giou_loss = 0.1297 (0.1312); frame1_label_focal_loss = 0.0196 (0.0254); frame1_bio_motion_loss = 0.0006 (0.0009); 
[Epoch=1, Iter=4200/6512] loss = 2.5689 (2.5365); frame0_box_l1_loss = 0.0106 (0.0105); frame0_box_giou_loss = 0.1107 (0.1138); frame0_label_focal_loss = 0.0154 (0.0172); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0171 (0.0134); frame1_box_giou_loss = 0.1378 (0.1314); frame1_label_focal_loss = 0.0308 (0.0256); frame1_bio_motion_loss = 0.0021 (0.0009); 
[Epoch=1, Iter=4300/6512] loss = 2.4812 (2.5352); frame0_box_l1_loss = 0.0110 (0.0105); frame0_box_giou_loss = 0.1133 (0.1138); frame0_label_focal_loss = 0.0148 (0.0171); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0137 (0.0134); frame1_box_giou_loss = 0.1312 (0.1314); frame1_label_focal_loss = 0.0247 (0.0255); frame1_bio_motion_loss = 0.0009 (0.0009); 
[Epoch=1, Iter=4400/6512] loss = 2.4192 (2.5326); frame0_box_l1_loss = 0.0108 (0.0105); frame0_box_giou_loss = 0.1094 (0.1137); frame0_label_focal_loss = 0.0149 (0.0170); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0129 (0.0134); frame1_box_giou_loss = 0.1238 (0.1312); frame1_label_focal_loss = 0.0289 (0.0256); frame1_bio_motion_loss = 0.0007 (0.0009); 
[Epoch=1, Iter=4500/6512] loss = 2.4904 (2.5316); frame0_box_l1_loss = 0.0107 (0.0106); frame0_box_giou_loss = 0.1138 (0.1137); frame0_label_focal_loss = 0.0199 (0.0171); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0125 (0.0134); frame1_box_giou_loss = 0.1247 (0.1311); frame1_label_focal_loss = 0.0246 (0.0256); frame1_bio_motion_loss = 0.0006 (0.0009); 
[Epoch=1, Iter=4600/6512] loss = 2.3804 (2.5283); frame0_box_l1_loss = 0.0101 (0.0105); frame0_box_giou_loss = 0.1077 (0.1136); frame0_label_focal_loss = 0.0147 (0.0171); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0126 (0.0134); frame1_box_giou_loss = 0.1194 (0.1308); frame1_label_focal_loss = 0.0235 (0.0256); frame1_bio_motion_loss = 0.0007 (0.0009); 
[Epoch=1, Iter=4700/6512] loss = 2.5332 (2.5284); frame0_box_l1_loss = 0.0110 (0.0106); frame0_box_giou_loss = 0.1166 (0.1136); frame0_label_focal_loss = 0.0192 (0.0171); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0127 (0.0133); frame1_box_giou_loss = 0.1287 (0.1308); frame1_label_focal_loss = 0.0257 (0.0256); frame1_bio_motion_loss = 0.0007 (0.0009); 
[Epoch=1, Iter=4800/6512] loss = 2.4876 (2.5276); frame0_box_l1_loss = 0.0124 (0.0106); frame0_box_giou_loss = 0.1161 (0.1137); frame0_label_focal_loss = 0.0186 (0.0171); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0130 (0.0133); frame1_box_giou_loss = 0.1224 (0.1306); frame1_label_focal_loss = 0.0241 (0.0255); frame1_bio_motion_loss = 0.0018 (0.0009); 
[Epoch=1, Iter=4900/6512] loss = 2.5772 (2.5286); frame0_box_l1_loss = 0.0112 (0.0106); frame0_box_giou_loss = 0.1149 (0.1137); frame0_label_focal_loss = 0.0156 (0.0171); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0151 (0.0134); frame1_box_giou_loss = 0.1326 (0.1306); frame1_label_focal_loss = 0.0246 (0.0255); frame1_bio_motion_loss = 0.0010 (0.0009); 
[Epoch=1, Iter=5000/6512] loss = 2.5042 (2.5281); frame0_box_l1_loss = 0.0111 (0.0106); frame0_box_giou_loss = 0.1140 (0.1137); frame0_label_focal_loss = 0.0164 (0.0171); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0139 (0.0134); frame1_box_giou_loss = 0.1272 (0.1306); frame1_label_focal_loss = 0.0285 (0.0256); frame1_bio_motion_loss = 0.0008 (0.0009); 
[Epoch=1, Iter=5100/6512] loss = 2.5424 (2.5284); frame0_box_l1_loss = 0.0114 (0.0106); frame0_box_giou_loss = 0.1138 (0.1137); frame0_label_focal_loss = 0.0169 (0.0171); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0147 (0.0134); frame1_box_giou_loss = 0.1309 (0.1306); frame1_label_focal_loss = 0.0239 (0.0255); frame1_bio_motion_loss = 0.0011 (0.0009); 
[Epoch=1, Iter=5200/6512] loss = 2.4524 (2.5269); frame0_box_l1_loss = 0.0106 (0.0106); frame0_box_giou_loss = 0.1056 (0.1136); frame0_label_focal_loss = 0.0117 (0.0170); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0153 (0.0134); frame1_box_giou_loss = 0.1342 (0.1307); frame1_label_focal_loss = 0.0266 (0.0256); frame1_bio_motion_loss = 0.0012 (0.0009); 
[Epoch=1, Iter=5300/6512] loss = 2.3231 (2.5231); frame0_box_l1_loss = 0.0101 (0.0106); frame0_box_giou_loss = 0.1038 (0.1134); frame0_label_focal_loss = 0.0148 (0.0169); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0137 (0.0135); frame1_box_giou_loss = 0.1222 (0.1305); frame1_label_focal_loss = 0.0224 (0.0255); frame1_bio_motion_loss = 0.0014 (0.0009); 
[Epoch=1, Iter=5400/6512] loss = 2.4367 (2.5215); frame0_box_l1_loss = 0.0103 (0.0106); frame0_box_giou_loss = 0.1122 (0.1133); frame0_label_focal_loss = 0.0191 (0.0170); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0122 (0.0134); frame1_box_giou_loss = 0.1232 (0.1304); frame1_label_focal_loss = 0.0251 (0.0255); frame1_bio_motion_loss = 0.0008 (0.0009); 
[Epoch=1, Iter=5500/6512] loss = 2.3332 (2.5181); frame0_box_l1_loss = 0.0100 (0.0106); frame0_box_giou_loss = 0.1072 (0.1132); frame0_label_focal_loss = 0.0126 (0.0169); frame0_bio_motion_loss = 0.0000 (0.0000); frame1_box_l1_loss = 0.0126 (0.0134); frame1_box_giou_loss = 0.1248 (0.1303); frame1_label_focal_loss = 0.0180 (0.0254); frame1_bio_motion_loss = 0.0008 (0.0009); 
